,mi_fecha,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2023-01-01 00:00:00,2023-02-01 00:00:00
precios,0.021558116543169303,0.0,0.00020926061130149088,0.0003249237097698227,0.0006912232390434395,6.562788077536734e-05,1.0329322750122163e-05,0.0001491867898757666,0.00012121624233637776,0.0,6.040957127636353e-05,0.00021420785417219874,0.00018735754162211863,8.842234415481687e-05,0.00011466528072357935,7.069507529928834e-05,0.00013718675348792117,4.06388079830939e-05,0.00017633188551354097,0.0003707446349066306,0.000693850536117902,0.00033925153182359373,0.0004934958531893372,0.0012499405798348567,0.0005582927690771939,0.0008095145243808329,0.00041121504933363525,0.0007981317655878452,0.001391163125321789,0.0007020777473303578,0.0004499595766108649,0.0009702664923683383,0.0003372540709693053,0.0011117534751271586,0.0007553467308356563,0.0006775179429224192,0.0005440361866102966,0.00036509960033487043,0.0008023845299763668,0.0006374111967436688
luz,0.021302990911020725,0.0,0.0002931523320655687,3.857767926652674e-05,0.00021412864965231646,0.00020674233437143686,0.0001019925393222103,9.152014943119149e-05,1.5827398430168486e-05,7.120757435363389e-05,0.00012083662728720271,8.771320449503087e-05,7.764872177603443e-05,0.00015807980986483079,0.0001410008206659009,0.00029605983136448636,0.0002735814102154771,0.00028146822565305163,0.00041444748687382747,0.0013913953415821809,0.0009724906242052793,0.001325321660810937,0.001805480617505259,0.0017247443816194648,0.0006217477952848562,0.0008946347246189644,0.0005783540057154251,0.0008230462631526645,0.0010894744096843067,0.0005074248355727942,0.0003525872798323897,0.0005723208793005916,0.00043680841080547965,0.002374170180239027,0.0006100597807410405,0.0003398953680499591,0.00022554753621465456,0.00010407924831755844,0.00016607407319395355,0.00019980682976018945
ser,0.0211527823652089,0.0,0.0020524721810694473,0.0021607140966583577,0.0020486487799007227,0.002144048100564113,0.0018097013863879322,0.0015944665120273948,0.0023996288672797736,0.002804574115449774,0.0014975903873797576,0.002052537399253894,0.0015925205589375699,0.001491378404215872,0.0020130562933953675,0.002132088526229663,0.0018764668426882044,0.0018008390572192131,0.0014093133192673607,0.001665491688646892,0.001196420891351805,0.0027430906144146625,0.0017656883102324962,0.0018043841567729946,0.0017620695080251376,0.0017988774283485475,0.0014873136766687298,0.0013923715555806697,0.0015554738566407001,0.0021998360616432545,0.0019371159712436809,0.0016765105439367893,0.0015290863687050867,0.0017929000193887333,0.001793999811530899,0.0018740159972705731,0.001512371345071918,0.0020156683749342286,0.0011089094382331212,0.0019020979417297146
parte,0.021002251819477014,0.0,0.0014348079737294813,0.0009656057016623911,0.0013117242354216763,0.0015236960103916057,0.0007305038788854212,0.0011953593963377747,0.0013293377457756906,0.0005742799715485264,0.0011542826890248617,0.0010617881907065963,0.0014560603830659758,0.0010608963853467872,0.0011370331812098487,0.001212169564566547,0.0008535112409924591,0.00106659570401346,0.0009834641098134058,0.0014998827413611427,0.0010528567237436239,0.0015751614749493154,0.0010871604946238991,0.0009061012541433525,0.000999614943319497,0.0011610592383097377,0.0012860038502716987,0.001023858329501465,0.0012472975773264435,0.0013006581475540943,0.0009968251964982346,0.001504418008209231,0.0011584757032733345,0.0011297486169136771,0.001106597593600343,0.0011235800395421071,0.0009925932960874629,0.0014200778137986175,0.0013408413097194117,0.0012846969477264664
putin,0.020975058104378608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.180119050353771e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.641126869143184e-05,0.00011542142287642129,6.125512240120769e-06,0.0,0.0,0.0,0.0,0.002433370260454195,0.0011795705608371291,0.0001677254276990532,0.000570021213816953,0.0004465592349621629,0.0005310964446388896,0.0009688127396134733,0.0003349128100416198,0.00013904556412367282,7.407423200247295e-05,0.0003032748550577855,0.00019637089889678783
solo,0.020677752940285732,0.0012082838094384205,0.0020207993032991807,0.0011527433993672534,0.0017089879767263863,0.0012587223657534927,0.0016181947697477847,0.0015048470434881021,0.001179733025239902,0.0014635724719306263,0.0013980653918222678,0.001501564994338871,0.0009874196522499169,0.0013973441864190872,0.0014433975689339797,0.001691731073413293,0.0014567130882457006,0.001766083967036427,0.0018561645985592033,0.0017604189261588245,0.0013738988164055325,0.0015295566097137476,0.001945841801257526,0.0020215694974165276,0.0019213337901152305,0.001929095906272684,0.0025104317775891463,0.001378381067029609,0.0011958586906058522,0.0018675524622408105,0.0026630850891889712,0.001525019542905248,0.0011128753096455587,0.002046937393962074,0.0014863116383878397,0.001436598944850357,0.0020899600283212183,0.001963695519437661,0.0035942039914655527,0.002119091710463672
comisión,0.02056277024637687,0.0008244211362739609,0.0,0.001279369102146878,0.000472548559648298,0.000885922678798116,0.0007456237743772282,0.0007513486734957208,0.002191881578010916,0.002345792119029132,0.0007108191496726476,0.0009298587226288209,0.0010172751356711796,0.0009168834371431821,0.0016088599149922818,0.0005571279181704454,0.0008408494782853089,0.0003902789321542111,0.000637064338507143,0.0007723091106627506,0.002131187667288526,0.002786592797253902,0.001225692718616537,0.0004925737717214192,0.0007166266175892607,0.000968204467992851,0.0020000519449353063,0.0011194544678103816,0.0008313988608068204,0.0012271216456792103,0.0010286457034523189,0.0007747495245858806,0.0005364928245380545,0.0009900281949917265,0.0009306747826313166,0.0006762578842072433,0.0006418772060545968,0.0007716593268011373,0.0007976355753690858,0.00041819257247068035
vox,0.020372429918017243,0.0007289138583547846,0.00248612020743499,0.0023709328658411597,0.004785994800701365,0.0005357534002767736,0.0008496334538526106,0.0018085088301061255,0.0011654203903378947,0.0012679431896338617,0.0023960290608510395,0.003402469149407748,0.0016134529813402153,0.002959474509726713,0.0011062938091222628,0.0040421217139843405,0.00232652757259967,0.0028123743038217315,0.004883527205700182,0.0022131223353626696,0.0036187780333826448,0.0024084259846353885,0.0029696554641015184,0.0028311935233431766,0.002771215799864696,0.001677118644219968,0.0006724440749140323,0.0026926455929593696,0.0024544512097745418,0.004399446884026514,0.0037935214944427973,0.0034139874572434803,0.0026320130225655483,0.0012699235310546883,0.002890640553198739,0.0015689406510137074,0.0025419232655523047,0.0023457939392356325,0.0016710877717719189,0.0027665231665216167
trabajo,0.020354396923890405,0.0,0.0002162951484707981,0.0008051825372482284,0.0019194088912400829,0.0010571748317093497,0.00093772221296488,0.0010923746363535303,0.0015210046381033578,0.0005887182681785001,0.0008120608345435008,0.001238791856075533,0.0007298819040735473,0.0012413262231349405,0.0007239214783367753,0.0007772553320624156,0.0008984921461274798,0.0011656701624882272,0.0014605398661897342,0.0011466253098292266,0.00040001578553692976,0.00023081265203982299,0.0009496970633028637,0.0012782854850653448,0.0009310733702669519,0.0013288915823190391,0.000719024058428268,0.000881155324835661,0.0008322627648665397,0.0005219872832472423,0.0010393429834565184,0.0009897907918555162,0.0006141719856210135,0.0009285516647553544,0.0008063154872422838,0.0009012558631837708,0.0007226583304089123,0.0012949285930744,0.0013636060536631257,0.0010750492020015349
país,0.020271007168769284,0.0,0.0023065832075165544,0.0022760703263167235,0.002748795161500678,0.003130639777258131,0.0018450005650010738,0.0018589257749199468,0.002896101411018506,0.0017951022564595812,0.003224680274203157,0.0018625839203055608,0.0021624168153994124,0.0021323878907419246,0.002122559109609613,0.0018499517901079557,0.0018550285413332904,0.0019406670879258245,0.002332065120150755,0.002460416787470543,0.0012146330276336394,0.0019005335884865495,0.001757782463780014,0.00222558308731462,0.0028906236357419952,0.0030579017737311135,0.003954303789758267,0.0024945832651666073,0.0021887038653561164,0.002005878882148556,0.0030941843450490603,0.0022714923517463065,0.004921612120989514,0.0029754563551160885,0.0018774722461907883,0.0023802565853282692,0.002347120672039076,0.001923738293187885,0.0032902056411669195,0.002296760559849937
sector,0.02024059523632027,0.0,7.3556209025700135e-06,0.001191985884460735,0.0022320938888083235,0.0015261551789640879,0.001763266142623065,0.0018057735159170492,0.0018691223354075123,0.0012263651723676463,0.001481644265217668,0.0004229769168996407,0.0017038101871557113,0.0008968885864980768,0.001346334331051804,0.000660828492584707,0.0006637592098196897,0.00023182728434668985,0.0004429532526488511,0.0007669752496877036,0.0006943508295636124,0.0003197136439629613,0.0006869271376138849,0.0005005482622709101,0.0012844250842807695,0.0013568878655951869,0.0013474626097403756,0.0018287566886598845,0.0019400274930690604,0.001287971307391936,0.00046755437114022767,0.0011993644263796146,0.0005438846115453924,0.0005473440128466424,0.0009763146622547452,0.0009159170020391464,0.0007287684995354898,0.0014438199220839461,0.0010664659193188786,0.001164130897954076
ministerio,0.02019573804816832,0.0,1.8828789867351372e-05,0.0005471346734489637,0.0005408046276813101,0.0006975191658398933,0.0009434121517575989,0.0011718541297486256,0.0012170174287568845,0.0023356617621494175,0.0014257273743324885,0.0005180302904267687,0.00034086844175852416,0.0016760897075201052,0.0013770521853992078,0.0006778443456766333,0.0008770118667419393,0.001374061990732184,0.0014103363710722763,0.000819440437692411,0.000546270059394944,0.0008908264271404346,0.0008520839928161598,0.0018308831575100822,0.0014196817513633699,0.0007349350215056875,0.00048363271777969983,0.0008637375445056817,0.0007530255021183628,0.000757210948821712,0.0009114397702024343,0.0004840453168890236,0.0004642490792336968,0.0010932266098001037,0.0011725313907116784,0.0007248480957729573,0.0013568793665120215,0.0015128628755001704,0.000829097099070117,0.0009424266863484081
partidas,0.01998397114809425,0.0,0.0,6.35070643578368e-05,0.00012964067609255232,6.582255405401267e-05,1.5248189096352999e-05,2.1819618183993296e-05,4.6727804884331175e-06,0.0,3.1422610174287654e-05,8.478277006094935e-05,0.0006165410679020825,0.0010816383497551884,3.808446249845705e-05,1.2646358396355356e-05,6.783296866178472e-05,0.0,4.873938702138557e-05,2.0223062794860165e-05,0.0,0.0,3.3967810033680074e-05,7.440094274401465e-05,0.0006385846176675099,4.523700217277574e-05,0.0001967643334586405,3.198704103816232e-05,3.856129726053717e-05,4.611528083790103e-05,0.0,3.0454792457470606e-05,5.032268777133778e-05,0.0,0.00013457455947636982,0.00027678311591384467,0.00032729126233400365,2.7349659167304797e-05,0.0,0.00011090175178998408
bien,0.019920275124790887,0.0,0.0017817571432254483,0.0011136985333195055,0.002294674527399495,0.0012989632273567116,0.001494792561336211,0.0016750811326594981,0.001133843502303829,0.0015831886692793038,0.0016165311072620806,0.0014448423372374862,0.001018777640303489,0.00165654604939421,0.0009036038118343661,0.001800012696496414,0.0013830839805449896,0.0028191804289713434,0.0018837905888465852,0.0015098113941958168,0.0012964506756925624,0.0015674568561467232,0.0014273162374551565,0.0012346627466131915,0.0018639145086342104,0.0015294015027662218,0.0023738251591818903,0.0013275574716423483,0.0013138935300962857,0.0013823375808172471,0.0015446122325770875,0.00152155726847874,0.0017118308442349759,0.0015343157090245032,0.0016284773850636287,0.0018569683129740968,0.0013212154674910371,0.0019045440636171053,0.00172225880938763,0.0016348728302782816
pensiones,0.019866906465924705,0.0,0.0005486408318529001,0.0014463204722776869,0.00010749831495590196,0.0002214242068309846,0.00037881820024269873,0.00012984078727644712,0.00023491296401368124,4.0026405165062687e-05,0.00019441142708893528,6.999555996079159e-05,0.0013665502594206913,0.0002632331668657283,0.0015997921232538972,0.0006273942880588135,0.00031870558471785217,2.862287187377549e-05,0.00029555353563502694,9.153228038917464e-05,2.5042480291005167e-05,0.0,0.001314249479251317,0.00016409695814546837,0.0009213054397625687,0.002046266025458101,0.0,0.0003858813612823006,0.0013536539133005797,0.0003084679443592757,0.00020298414890378957,0.0018019204881257597,0.0004211877941720011,0.0003993324576834788,0.00013504556813508358,0.0014221875081525935,0.0005418952179269094,0.00011553452062616037,0.0010237185166557816,0.0003548120925529181
van,0.019863196196688193,0.000698993947550933,0.0006262006138722037,0.000986742415346462,0.0006936226905812346,0.0014066332541493377,0.0011608447753224294,0.0013522669337083708,0.000989759425572317,0.0013410077540269869,0.0014228489670749902,0.0012899814731057915,0.001266090620178674,0.0014264510510614494,0.0012349382297603367,0.001186158794475538,0.0015783295655365142,0.0008900111981558239,0.0017354804322014064,0.0015447378569063061,0.0015075332108296824,0.0007983140556821904,0.0012391016788212555,0.0010843267780619203,0.0018914287402851517,0.0017509700392601426,0.0008186199971577109,0.0010408310747306371,0.0014003129843925721,0.0017882179767640231,0.0009891475111629003,0.0014713147840374366,0.0011807609979365104,0.0025250642596891496,0.001124643544729492,0.0012937989497091586,0.0013775552796487225,0.0011738169168475049,0.000758315547090717,0.0013408058279395685
toda,0.01975983559527572,0.0,0.0008472989554519222,0.0006429208102931951,0.0011654981255444312,0.0008148818550007178,0.000874705023710072,0.0012596573901768266,0.0006341899887111761,0.00045062224073137393,0.000859118451257919,0.0006931791844651823,0.0006682402693999108,0.000604499836933079,0.00033390880196477313,0.0008079713799606411,0.0007525087213647953,0.0007700955107441662,0.0004693326695495478,0.0011555865452181637,0.0012256117241825767,0.0009043181325713966,0.0006700454237165712,0.0009029637234592022,0.0011305483087786295,0.0009309774621546342,0.0006187563492016336,0.0009033070431230111,0.0007073065374572111,0.0014477914563750284,0.0008390070362127961,0.0005660965853319099,0.0005442030298070256,0.0009088842518837885,0.0006218737616686163,0.0006436659818930619,0.0007699445272519606,0.0010632520671200252,0.0008374221719353487,0.0008810157462822201
buenas,0.01974628238824505,0.0,0.0003427752355622362,0.00039916397779954924,0.0002880450630125282,9.104003747857612e-05,9.493132260722327e-05,0.0003347109672884515,0.0005247375396724835,0.000364274936361386,0.00024506780977155647,0.0002557583049975929,0.00046863878973683415,0.0013060281237415327,0.00021184346600499934,0.0003292562419069288,0.0003448457160590256,0.0004746922816731369,0.0007754002087953141,0.0003374971066589631,0.00031215009760516773,0.00025433394308058393,0.0004047706767649135,0.0003716423118484057,0.0011601664981507331,0.0010502127983641283,0.0007327597288074284,0.0009216380957105482,0.000379886834332696,0.00029515665802984104,0.000514124761101662,0.0006317661136236489,0.0006489206438642994,0.0003550246324455485,0.0008536065836322438,0.0006307692472057776,0.001186484539701437,0.001019337397486113,0.0001731803478289657,0.0007155813059784695
vez,0.019737969745901474,0.0,0.001137483242197746,0.0011497731657116774,0.0008993767907355,0.0013182958045821304,0.001556609059772777,0.0011055477207663606,0.0011532831837756954,0.001640733080053549,0.0010070224399372008,0.0014685263962232232,0.0009643415295927607,0.001232726038963846,0.0013241300512109309,0.0011088549989103835,0.0012446034338850422,0.0014406768487099891,0.0012535119260205167,0.0009791146415117915,0.0009532633520092621,0.0009059077455286932,0.001344097884689273,0.0014023061215750483,0.0010537795899119267,0.0011234349262928148,0.0015370799795538235,0.0014207954157988668,0.001059265909588489,0.0015615678784511933,0.0013190276098484978,0.001156336231251907,0.0013290726238209148,0.001773899312735291,0.001078394098548389,0.001034457923871838,0.0013315822842489106,0.0011366647228943975,0.0015528648618515313,0.0011098658030046379
popular,0.019633004739305182,0.0007076829961858631,0.0018140263060995232,0.002067484564540747,0.0006935471776977013,0.0009845780830145825,0.0007602996316582801,0.002096608789100423,0.0017296544114277135,0.004434645374788923,0.002399498835095793,0.0027359784736630767,0.002318904040863309,0.0026412345777186174,0.002117627873108542,0.0015041554054422844,0.0021668890596941953,0.003161428735494912,0.0021445878994390106,0.0026859814763108875,0.003150496048615746,0.0036915712199166524,0.0031879888351596993,0.0016812120677027283,0.002398402733846564,0.0020969832571862143,0.005446312050757485,0.003077127780100536,0.0020504882021712334,0.00193561504636639,0.0023833062638411577,0.0017685777619052693,0.002889672390117515,0.002251584844431414,0.0026883751398859438,0.0027837920422880457,0.00233588658785743,0.0031393987839004366,0.0032027662363579134,0.002846111113815538
covid,0.01952750537882819,0.0,0.0,0.0,0.0004615972813313212,0.0018730972961537608,0.0017236399231287374,0.001056300624882293,0.0011804122515785464,0.0014453069870258147,0.000829488002309261,0.001060988179238701,0.0005320879527248661,0.0005842527611356714,0.0005777073914292365,0.00032980141415157535,0.00038873839762572593,0.00024193891559211794,0.00023920371448934966,0.00025547032100456103,0.0005202434034039018,0.0003772321930465936,0.0002391624714245495,0.00017684899483252838,0.000227170473267388,0.00041219276841572555,0.0006520126128240786,0.00025516551875826737,0.00037945376093924643,0.0003310274286615145,0.0001251941063210518,0.0002148802639991721,0.00025615920208448516,0.00025536257137362113,8.651291015242087e-05,8.29066228811256e-05,0.00011318032690297539,5.9417567452724875e-05,0.0007359166313728191,0.00013885329310499834
favor,0.019258906795355912,0.0,5.9932126682996695e-05,0.0010293132410169599,0.001345720965614574,0.00044513025996273863,0.0007079851301196389,0.0011515155476479926,0.0006753453568529576,0.0005236027972501018,0.0008383808884856354,0.0009539684971344982,0.000380400340639416,0.0010402233506449253,0.0007036273296805677,0.0014325335266129101,0.001280394261173599,0.0007656057494163233,0.00092655761317133,0.001037416774609505,0.0038403455270673514,0.002159634902603257,0.0013088862501176859,0.0004723755770166782,0.0011126041189615907,0.0009902869800848559,0.0008759609228428595,0.0013608052634756468,0.0009922784336491909,0.000672059403735782,0.0012243231006065607,0.0006010915324584597,0.001001367752834986,0.0015235442995507138,0.001746883047115938,0.0005429107099909964,0.0007443647112910863,0.0007501806974220997,0.0006233943815701682,0.0007888794579485481
incluso,0.01911482074012527,0.000808909680432179,0.0011533998433144255,0.0006315153712212813,0.0009626369435368128,0.0005960941195267656,0.0007836722185721212,0.0006319213845042616,0.0006974407071270782,0.001529666519068448,0.0005221254324087551,0.0006649809381021727,0.0006531048980312118,0.0005542052258406343,0.0006329156452686216,0.0007443570864846337,0.0009661291750705629,0.0007073945079951621,0.0008428029981740082,0.0007395641986837776,0.000573476068059672,0.000992206956519377,0.0006244825967389224,0.0007529929691744103,0.00043895982969894133,0.0005569248976377687,0.0005433844328842954,0.0006612072829250194,0.0006153425036329647,0.0004548796525989874,0.0007628953380154907,0.0006568922945412946,0.0005140311265697915,0.0006748041772397603,0.0008208717165474368,0.000568994071177305,0.0009397493670735389,0.000566296294629388,0.0005920267334030839,0.0006227820024736948
feijóo,0.01899113250977469,0.0,0.0,6.726402675403182e-05,2.510264737639768e-05,0.0,5.4035057751871184e-05,0.0002791798117651549,7.857213182454491e-05,8.337753238091158e-05,0.00020931482450841924,1.1373459912130726e-05,2.404684634511718e-06,2.3363746442289685e-05,0.0,0.0001978115578147471,3.154833959761691e-05,0.00012050832695583146,1.588830578203035e-05,1.327930799725392e-05,2.2606864310508797e-05,6.389132699784433e-05,2.208009755183661e-06,1.5139749604149662e-05,7.38479399062556e-06,6.795426883847293e-06,0.0,1.711068388407437e-05,0.00024733905828752006,0.0008668560655144575,0.000432314929730162,0.0004627029092461279,0.0011209315828566795,0.001067181231468798,0.001362494816006653,0.00167145020526713,0.0006357840832296512,0.0003790638694904403,0.0007807481037946843,0.00035315431161228985
decreto,0.018952623011814884,0.0099759520156379,0.0,0.0012201874239115905,0.0033325335105623293,0.0019092585541882106,0.0019072484384242258,0.0006458995924464764,0.001961274562546517,0.0009459803760441998,0.0005651258998029636,0.000948034833336116,0.001111101378198163,0.0006398813590089148,0.0047076557429503695,0.0011518100222915296,0.0010759780644406267,0.000213507199983451,0.0013523650840238021,0.0007251706591310076,0.0046725265654165155,0.0013094981427218889,0.0006815549272850173,0.0013454808235434726,0.0004905569825931866,0.0009571267087429885,0.003188391590460559,0.0009980487479669929,0.0008710800292377612,0.0017511727079264634,0.0005045090316961576,0.0004502178846732014,0.0017990965513228726,0.003334092932421742,0.00040885652452960045,0.0006940007838161777,0.000260420531954387,0.0004232443397217486,0.001658002312320339,0.00015048797312767578
años,0.01894201541943108,0.0,0.001910789235875372,0.0016657589889135706,0.0011205379467013046,0.0007783230232210468,0.0013150540808463363,0.0013674583859979476,0.0015117586579221384,0.0008408141327101941,0.0014844205061270116,0.001503579139529372,0.00166124371995341,0.0014914231605738003,0.0011032705059594134,0.0013653191897664715,0.0014001495391170013,0.001545085840260311,0.0011980577455877701,0.001496399217136689,0.0017254803061400325,0.001919974856198498,0.0013478170190631207,0.0019062800705992177,0.0014223444147205343,0.002112381893219496,0.0018300881687659497,0.0021762947021887083,0.0018371673565622353,0.0011944597077846745,0.0010813943436418923,0.0011884969757109103,0.002226761711046978,0.002429715153493247,0.0013887109992902632,0.001707584810962643,0.001346538128251055,0.0016667803177535842,0.0019634881279831395,0.0016353546088716745
reconstrucción,0.018801927255085005,0.0,0.0001036593636226661,3.69146357387834e-05,0.00021559490522445447,0.0013580394552513034,0.0012980605171434992,0.0008635372165196476,0.0014249438598586915,0.0005593618930727163,0.000597786393992649,0.00013489718970522156,0.00023161825541237634,0.00030920727067219346,8.2002632790592e-05,0.00017515462415852826,0.00010941899497681137,0.0002194982593473393,2.433598938707983e-05,5.0788168772130564e-05,0.0001254549646868126,4.113857859754277e-05,7.907843691573508e-05,2.2142095847973878e-05,0.0001738259662292443,0.0,0.0002217962783004594,7.891215892683241e-05,7.891498304328242e-05,1.67479876909514e-05,3.80991134710402e-05,0.000173922213255633,9.543072533551688e-05,3.690335056016828e-05,3.6546562951539475e-05,1.5623252430520296e-05,1.3594248312215484e-05,1.5083685800309668e-05,5.514346574256851e-05,2.7491376701753058e-05
va,0.018795699214957384,0.0,0.002047394905726537,0.002560480978673392,0.0013344738060987054,0.002698993283635075,0.002108353391714651,0.0022878761797810263,0.0018417767855771156,0.0024568055888468093,0.0019768870128008195,0.0023812559550178947,0.001399767245588878,0.00172427125317705,0.001814166586654229,0.0018111470570686449,0.001705480284422742,0.0016334733073661276,0.001730737939864022,0.0018837228245235512,0.0015780599645881528,0.0018602441145216006,0.0022470647895840136,0.0016878350813323113,0.002232842636555658,0.002141825803877408,0.0022067067684489123,0.0016425830614322052,0.0022821095346846603,0.0016459188598128025,0.0020526562991944612,0.001650436761060713,0.0018647497349738383,0.0012394829954610533,0.0016940431073683999,0.002401967197657904,0.0018491490357660032,0.002560978262315912,0.0013396736755556771,0.001973323190956518
último,0.01863268146509567,0.0,0.00017217667078165677,0.0005381022914721045,0.00044826186525442874,0.0004511628240068151,0.00028976500927950863,0.0004294416505172829,0.0004902110135473771,0.0008217618989872183,0.0007153297310780529,0.0007901869622902755,0.0002979858670989497,0.0005054560675238082,0.0005125380206289684,0.0004892129008129216,0.000822684681598045,0.0006436920402788569,0.00034121044814602023,0.0004438230393785001,0.00024925369889304414,0.00062239549633931,0.0005043630047377137,0.0002544975626880218,0.0006413664233660993,0.0006117019256919206,0.0005572429820327029,0.00041475811649997085,0.0006507052537335346,0.00034753214685765733,0.0003707528136681072,0.0004927644931569824,0.0001482441864596282,0.0006134799774929222,0.0003838824970593224,0.0003550913939073368,0.0006667509020652489,0.0004218088648651569,0.0003697910192584132,0.0004942286273409829
ello,0.018607432185934414,0.0015485838010964596,0.00035495552732183307,0.0006936355165262887,0.0011457958054491488,0.0008435745961239169,0.0005754810434308852,0.000685583285106859,0.0009951864417672308,0.0010998285015004442,0.0007542410614757855,0.0007219441467850264,0.0007879233747697308,0.0006425669455454218,0.0010723375655318466,0.0008499208587364341,0.0008703566786138095,0.0011417660570589394,0.000726868912886118,0.0007851639597404651,0.0008849831101438192,0.000964979933285446,0.0016446562428400534,0.0008488790436237042,0.0011589670273223403,0.0007785251809755259,0.000835410726232464,0.0014062346981525934,0.0008821896108169827,0.0006289427831103078,0.0010117151658929797,0.0007973546663160346,0.0007597538341843321,0.0013126648649384404,0.0010906641677118824,0.001136995270786334,0.000780181443747788,0.0027859695732260505,0.0013319528853502857,0.0007461291987349892
impuestos,0.018579488973706537,0.0,3.751620349471319e-05,0.00023566719009260526,0.00046482730302441693,0.00047435612212357384,0.0009035495310522686,0.0007194928384138119,0.000600826582253007,0.00026126220303558466,0.0006210251658218926,0.000654699803749852,0.0006839544845677034,0.0007004738969093641,0.0004007998721351099,0.00047461332766671313,0.0003252059613721365,0.0020627012458624716,0.0015970613318246278,0.00078510592889378,0.00013077360781630392,0.0003048194223187401,0.0004056990742569031,0.000940470633132933,0.0008548758577342238,0.001335196683533724,0.0008131301589024665,0.0007401222735779072,0.0013631869114148873,0.0013165993023848894,0.0006850905484491037,0.000707984907094011,0.000659874386370084,0.00028253561644514053,0.001274078669973613,0.001541236768154659,0.0006191581106622199,0.00044246994510889774,0.0004280600884243973,0.0003187807763838037
libertad,0.01848981813435846,0.0,0.004461760227246736,0.0007793342090935529,0.0008911542492418178,0.0009740537798739494,0.0012488177774751938,0.0012129114276152777,0.000526378715487653,0.00025340852973923316,0.001012937760064089,0.0017062667182632227,0.001087445132408657,0.001827382249158356,0.000983595369029717,0.0017833872755202613,0.0022430897636951967,0.001357506687720029,0.0005043571124724511,0.000718596598354657,0.0005307253813941023,0.0013323699579618768,0.0010436798191186798,0.0008273456720977733,0.001393386801728786,0.00031082708043338674,0.00010880982479326471,0.0006572212582455578,0.00039819823894693667,0.00030195433784107424,0.0004644964468083362,0.0004979243853948595,0.001080055631416677,0.0004014062005828462,0.0009666947639133776,0.0008475239945471353,0.0009738154671354511,0.0007226612802806319,0.0005193730838049623,0.0008844499839750098
días,0.018389536254887595,0.0,0.0006086944502627313,0.0017622298183792666,0.0019776041854534915,0.002296512781663054,0.0016484550899024673,0.0010681004361693712,0.0016744221817206562,0.0019393625618213883,0.0009974757714079226,0.0008393469346250384,0.0012053643875403666,0.0010826200673647378,0.000797908672380122,0.0007382859999501633,0.0015447203066939804,0.001030061267155885,0.0014996437240347258,0.001753751328712611,0.0015135339999395067,0.0013113202844411344,0.001428408498484959,0.0008851414168662527,0.0007954469019764085,0.0017597972020403354,0.0011683471032956398,0.0016921810498483035,0.0013327864434500474,0.0016979959868262178,0.0014603426529224126,0.0006256599092695802,0.0013890770777010093,0.0007343718687629639,0.0007461740365623446,0.001418136192024318,0.0007246917392442328,0.0009108507353499419,0.0010660188303166088,0.0010584122414680566
cierto,0.018184394614996435,0.0,0.0014619623943648375,0.0006236389495142265,0.0008944266452943467,0.0006666580463619462,0.0013175976140218848,0.0007844769463921252,0.0009576866324932528,0.0010726689126497493,0.0006688974196127467,0.0007808744437622036,0.000479230700137809,0.0011821386964471425,0.000889204900117921,0.0008232056441646178,0.000670900234272999,0.0009029858495429578,0.000827012451738861,0.0008154596050213311,0.0009852690713622095,0.0017573057910406655,0.0006819426189265071,0.0010066420338194029,0.0005918194002890371,0.0010462240198848504,0.000559973421162027,0.0008081112963965476,0.0007560760268858402,0.0014073013873744464,0.0011880098696209972,0.0007542527049568012,0.001321920919113511,0.000918392069382224,0.0013136327855013223,0.001095901007680473,0.0007572166190941503,0.0008068205157890247,0.0011019911973631357,0.0010325216285692529
